,timestamp,datetime,pool_price,signal,holder_eth_amount,holder_usdc_amount,lp_eth_amount,lp_usdc_amount,liquidity,fee_eth_amount,fee_usdc_amount,status,trade_num
0,1640995220.0,2021-12-31 19:00:20,3674.9625914133353,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
1,1640995255.0,2021-12-31 19:00:55,3675.67639015666,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
2,1640995255.0,2021-12-31 19:00:55,3675.600284842463,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
3,1640995265.0,2021-12-31 19:01:05,3675.600284842463,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
4,1640995265.0,2021-12-31 19:01:05,3675.639545371559,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
5,1640995312.0,2021-12-31 19:01:52,3675.547447901784,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
6,1640995324.0,2021-12-31 19:02:04,3675.51153034018,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
7,1640995331.0,2021-12-31 19:02:11,3679.081483037685,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
8,1640995331.0,2021-12-31 19:02:11,3679.050809729184,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
9,1640995375.0,2021-12-31 19:02:55,3678.893431713615,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
10,1640995405.0,2021-12-31 19:03:25,3680.401217738723,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
11,1640995416.0,2021-12-31 19:03:36,3680.505710516886,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
12,1640995416.0,2021-12-31 19:03:36,3680.49025195602,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
13,1640995433.0,2021-12-31 19:03:53,3683.156662577424,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
14,1640995449.0,2021-12-31 19:04:09,3681.986877817031,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
15,1640995449.0,2021-12-31 19:04:09,3681.957728038909,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
16,1640995477.0,2021-12-31 19:04:37,3682.184066611093,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
17,1640995493.0,2021-12-31 19:04:53,3682.376036688941,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
18,1640995493.0,2021-12-31 19:04:53,3682.4361005245314,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
19,1640995493.0,2021-12-31 19:05:00,3682.4361005245314,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
20,1640995542.0,2021-12-31 19:05:42,3681.9294398074967,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
21,1640995542.0,2021-12-31 19:05:42,3681.964713319172,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
22,1640995551.0,2021-12-31 19:05:51,3686.1840431386095,,1.3605580670896231,5000.0,0.0,0.0,0.0,0.0,0.0,0,
