,datetime,timestamp,pool_price,LP_previous_eth_amount,LP_previous_usdc_amount,LP_after_eth_amount,LP_after_usdc_amount,eth_fee_collected,usdc_fee_collected,log_return,vol,add,remove,signal
4457,2022-01-02 11:51:43,1641142303.0,3796.1258070107488,9.839123572203215,37350.21211017356,9.839078947575322,37350.38151010684,0.0,0.0005097289867953,0.0022239851943233,0.0009310505209116,False,False,
4458,2022-01-02 11:52:15,1641142335.0,3796.31394244148,9.839078947575322,37350.38151010684,9.83883514499233,37351.30703831762,0.0,0.0027849394507048,0.0022239851943233,0.0009310505209116,False,False,
4459,2022-01-02 11:52:37,1641142357.0,3796.259002270056,9.83883514499233,37351.30703831762,9.838906339467396,37351.03676369503,2.1422610350713883e-07,0.0,0.0022239851943233,0.0009310505209116,False,False,
4460,2022-01-02 11:54:36,1641142476.0,3835.566236654288,9.838906339467396,37351.03676369503,9.788361501919926,37543.90888893072,0.0,0.5803574480512291,0.0022239851943233,0.0009310505209116,False,False,
4461,2022-01-02 11:55:00,1641142476.0,3835.566236654288,9.838906339467396,37351.03676369503,9.788361501919926,37543.90888893072,0.0,0.5803574480512291,0.0103430438046991,0.0012614029376572,False,False,
4462,2022-01-02 11:55:28,1641142528.0,3834.507336592598,9.788361501919926,37543.90888893072,9.78971293773946,37538.72608289744,4.066506979542985e-06,0.0,0.0103430438046991,0.0012614029376572,False,False,
4463,2022-01-02 11:55:45,1641142545.0,3834.7255092496976,9.78971293773946,37538.72608289744,9.789434446090088,37539.79399154934,0.0,0.0032133660538652,0.0103430438046991,0.0012614029376572,False,False,
4464,2022-01-02 11:56:23,1641142583.0,3835.711379873212,9.789434446090088,37539.79399154934,9.788176304495526,37544.61923935881,0.0,0.0145193013324156,0.0103430438046991,0.0012614029376572,False,False,
4465,2022-01-02 11:57:58,1641142678.0,3835.146550215568,9.788176304495526,37544.61923935881,9.78889706557369,37541.85481145024,2.168789603305549e-06,0.0,0.0103430438046991,0.0012614029376572,False,False,
4466,2022-01-02 11:57:58,1641142678.0,3836.164641929612,9.78889706557369,37541.85481145024,9.787598026398268,37546.83747828909,0.0,0.0149929794549326,0.0103430438046991,0.0012614029376572,False,False,
4467,2022-01-02 11:57:58,1641142678.0,3835.6785398176553,9.787598026398268,37546.83747828909,9.78821820628191,37544.45851688799,1.8661380651208368e-06,0.0,0.0103430438046991,0.0012614029376572,False,False,
4468,2022-01-02 11:59:09,1641142749.0,3835.438016249367,9.78821820628191,37544.45851688799,9.788525115199658,37543.28134984848,9.23497244979889e-07,0.0,0.0103430438046991,0.0012614029376572,False,False,
4469,2022-01-02 11:59:09,1641142749.0,3835.243482243373,9.788525115199658,37543.28134984848,9.788773362392606,37542.329237273785,7.469825264230131e-07,0.0,0.0103430438046991,0.0012614029376572,False,False,
4470,2022-01-02 11:59:24,1641142764.0,3836.3843052720777,9.788773362392606,37542.329237273785,9.787317813689793,37547.91245114934,0.0,0.0168000417519289,0.0103430438046991,0.0012614029376572,False,False,
4471,2022-01-02 11:59:50,1641142790.0,3836.3590061851455,9.787317813689793,37547.91245114934,9.787350085147647,37547.78864584313,9.71056906405984e-08,0.0,0.0103430438046991,0.0012614029376572,False,False,
4472,2022-01-02 11:59:53,1641142793.0,3836.290511077736,9.787350085147647,37547.78864584313,9.787437458953292,37547.4534515493,2.6291014737127574e-07,0.0,0.0103430438046991,0.0012614029376572,False,False,
4473,2022-01-02 12:00:00,1641142793.0,3836.290511077736,9.787350085147647,37547.78864584313,9.787437458953292,37547.4534515493,2.6291014737127574e-07,0.0,0.0001888133340912,0.0012613538165489,False,False,
